StudentID,Level,Program,Country,Gender,IntakeYear,Status
STU001428,Diploma,Chemistry,Canada,Female,2023,Graduated
STU001429,PhD,Biology,Japan,Female,2020,Active
STU001430,Diploma,Law,Thailand,Female,2021,Active
STU001431,Foundation,Physics,Japan,Female,2020,Graduated
STU001432,Foundation,Computer Science,United Kingdom,Female,2020,Graduated
STU001433,PhD,Chemistry,Indonesia,Female,2024,Graduated
STU001434,Foundation,Mathematics,United States,Male,2023,Graduated
STU001435,Diploma,Engineering,Malaysia,Male,2021,Graduated
STU001436,Diploma,Law,Canada,Male,2019,Graduated
STU001437,Bachelor,Medicine,China,Male,2021,Active
STU001438,PhD,Economics,Malaysia,Female,2024,Graduated
STU001439,Master,Computer Science,Singapore,Female,2019,Active
STU001440,PhD,Engineering,Canada,Female,2020,Active
STU001441,PhD,Chemistry,Vietnam,Female,2020,Active
STU001442,PhD,Computer Science,Indonesia,Female,2022,Active
STU001443,Diploma,Chemistry,Philippines,Female,2020,Graduated
STU001444,Bachelor,Engineering,United States,Male,2023,Deferred
STU001445,Bachelor,Economics,China,Male,2022,Deferred
STU001446,Foundation,Mathematics,United Kingdom,Female,2024,Graduated
STU001447,Master,Biology,China,Male,2023,Active
STU001448,Diploma,Computer Science,Thailand,Female,2020,Active
STU001449,Diploma,Economics,Australia,Male,2019,Graduated
STU001450,Foundation,Law,China,Female,2021,Graduated
STU001451,PhD,Engineering,Singapore,Male,2022,Deferred
STU001452,Diploma,Chemistry,Indonesia,Male,2019,Graduated
STU001453,Master,Medicine,Japan,Male,2020,Active
STU001454,Bachelor,Computer Science,Canada,Female,2022,Graduated
STU001455,Diploma,Economics,Malaysia,Male,2024,Deferred
STU001456,Master,Business Administration,Singapore,Male,2022,Deferred
STU001457,Bachelor,Law,Vietnam,Male,2024,Graduated
STU001458,Bachelor,Mathematics,Philippines,Male,2024,Deferred
STU001459,Diploma,Economics,Canada,Male,2024,Graduated
STU001460,Master,Psychology,Malaysia,Female,2020,Graduated
STU001461,Foundation,Medicine,Indonesia,Female,2024,Active
STU001462,Diploma,Computer Science,South Korea,Male,2019,Deferred
STU001463,Foundation,Physics,United Kingdom,Male,2020,Deferred
STU001464,Master,Chemistry,United States,Male,2019,Active
STU001465,PhD,Business Administration,China,Female,2021,Graduated
STU001466,Master,Physics,China,Male,2024,Deferred
STU001467,Master,Psychology,China,Female,2019,Deferred
STU001468,Bachelor,Computer Science,Philippines,Male,2020,Deferred
STU001469,Foundation,Economics,Japan,Male,2020,Graduated
STU001470,Diploma,Chemistry,Singapore,Male,2019,Deferred
STU001471,Diploma,Computer Science,Malaysia,Female,2024,Active
STU001472,Master,Psychology,Malaysia,Male,2024,Deferred
STU001473,Master,Medicine,United States,Male,2021,Deferred
STU001474,Bachelor,Biology,United Kingdom,Male,2020,Active
STU001475,Foundation,Arts,Indonesia,Male,2024,Deferred
STU001476,Master,Biology,Malaysia,Female,2019,Active
STU001477,PhD,Economics,Vietnam,Female,2020,Deferred
STU001478,Diploma,Computer Science,Japan,Female,2022,Active
STU001479,Foundation,Medicine,Singapore,Male,2020,Active
STU001480,Master,Medicine,Vietnam,Male,2021,Graduated
STU001481,Diploma,Engineering,South Korea,Female,2020,Graduated
STU001482,PhD,Arts,Vietnam,Male,2024,Active
STU001483,Bachelor,Arts,India,Female,2019,Graduated
STU001484,PhD,Law,Thailand,Female,2019,Active
STU001485,Foundation,Engineering,Malaysia,Male,2022,Graduated
STU001486,Diploma,Psychology,Indonesia,Female,2021,Deferred
STU001487,PhD,Chemistry,Canada,Female,2022,Active
STU001488,Foundation,Physics,Philippines,Male,2019,Active
STU001489,Master,Law,Malaysia,Female,2022,Deferred
STU001490,PhD,Law,Canada,Male,2020,Active
STU001491,PhD,Chemistry,China,Female,2024,Active
STU001492,Master,Business Administration,Vietnam,Male,2021,Active
STU001493,Diploma,Chemistry,China,Male,2019,Deferred
STU001494,Foundation,Law,India,Male,2022,Deferred
STU001495,Bachelor,Engineering,Japan,Female,2020,Graduated
STU001496,Bachelor,Economics,Singapore,Male,2021,Deferred
STU001497,Bachelor,Computer Science,South Korea,Male,2024,Active
STU001498,Bachelor,Arts,Indonesia,Male,2019,Active
STU001499,Master,Chemistry,Malaysia,Male,2022,Graduated
STU001500,Foundation,Arts,China,Male,2024,Active
STU001501,Foundation,Medicine,China,Female,2021,Graduated
STU001502,PhD,Law,China,Female,2024,Deferred
STU001503,Bachelor,Physics,Indonesia,Female,2021,Active
STU001504,Master,Law,Vietnam,Female,2023,Graduated
STU001505,Diploma,Mathematics,United States,Male,2021,Graduated
STU001506,Foundation,Biology,Philippines,Female,2023,Graduated
STU001507,Foundation,Economics,China,Male,2019,Active
STU001508,Diploma,Arts,Singapore,Female,2023,Active
STU001509,Master,Biology,United States,Male,2019,Graduated
STU001510,Bachelor,Business Administration,United Kingdom,Female,2024,Active
STU001511,Diploma,Law,South Korea,Female,2024,Active
STU001512,Diploma,Computer Science,Philippines,Male,2019,Deferred
STU001513,Master,Mathematics,Canada,Male,2020,Deferred
STU001514,Master,Business Administration,Vietnam,Male,2022,Graduated
STU001515,Master,Mathematics,United States,Male,2023,Deferred
STU001516,Foundation,Biology,Thailand,Female,2020,Graduated
STU001517,Diploma,Medicine,Australia,Female,2022,Graduated
STU001518,Master,Medicine,South Korea,Female,2019,Active
STU001519,Diploma,Engineering,Philippines,Male,2024,Deferred
STU001520,Foundation,Engineering,Philippines,Female,2023,Graduated
STU001521,Diploma,Psychology,South Korea,Female,2019,Deferred
STU001522,Bachelor,Engineering,Malaysia,Female,2024,Deferred
STU001523,Foundation,Biology,Indonesia,Female,2020,Graduated
STU001524,Foundation,Engineering,United States,Male,2023,Deferred
STU001525,PhD,Arts,Japan,Female,2024,Deferred
STU001526,Bachelor,Economics,South Korea,Female,2019,Graduated
STU001527,Foundation,Economics,Vietnam,Female,2024,Graduated
STU001528,PhD,Physics,India,Female,2023,Graduated
STU001529,Master,Biology,Philippines,Male,2021,Graduated
STU001530,Foundation,Psychology,Canada,Female,2023,Graduated
STU001531,Bachelor,Computer Science,Canada,Female,2022,Active
STU001532,Bachelor,Business Administration,Singapore,Female,2023,Graduated
STU001533,Foundation,Economics,China,Male,2020,Graduated
STU001534,Foundation,Psychology,Philippines,Female,2023,Active
STU001535,PhD,Law,United Kingdom,Female,2024,Active
STU001536,Diploma,Engineering,Thailand,Female,2022,Graduated
STU001537,Bachelor,Physics,Philippines,Female,2023,Deferred
STU001538,Bachelor,Economics,South Korea,Male,2024,Deferred
STU001539,Master,Physics,South Korea,Female,2021,Active
STU001540,Diploma,Psychology,Indonesia,Male,2021,Graduated
STU001541,Foundation,Economics,United Kingdom,Female,2019,Active
STU001542,Bachelor,Biology,Philippines,Male,2021,Graduated
STU001543,Bachelor,Chemistry,Malaysia,Male,2022,Active
STU001544,Master,Business Administration,Vietnam,Female,2022,Deferred
STU001545,Bachelor,Mathematics,India,Female,2020,Deferred
STU001546,Bachelor,Mathematics,Vietnam,Female,2021,Graduated
STU001547,Foundation,Business Administration,Japan,Female,2022,Active
STU001548,Foundation,Biology,Indonesia,Male,2019,Active
STU001549,Bachelor,Law,United States,Female,2019,Active
STU001550,Diploma,Chemistry,Australia,Male,2020,Deferred
STU001551,Bachelor,Economics,Australia,Male,2020,Graduated
STU001552,Bachelor,Biology,Thailand,Male,2022,Active
STU001553,PhD,Computer Science,China,Female,2020,Deferred
STU001554,Foundation,Arts,Australia,Female,2021,Graduated
STU001555,PhD,Arts,Malaysia,Male,2024,Active
STU001556,Foundation,Economics,Japan,Male,2020,Deferred
STU001557,Master,Physics,United States,Male,2022,Active
STU001558,PhD,Physics,South Korea,Female,2021,Graduated
STU001559,Foundation,Psychology,Canada,Male,2020,Deferred
STU001560,PhD,Physics,Australia,Female,2024,Active
STU001561,Master,Business Administration,Indonesia,Female,2024,Graduated
STU001562,Diploma,Mathematics,Australia,Female,2024,Graduated
STU001563,Master,Business Administration,Singapore,Female,2019,Graduated
STU001564,Diploma,Business Administration,Philippines,Male,2022,Active
STU001565,Diploma,Biology,Japan,Male,2021,Active
STU001566,PhD,Physics,Philippines,Male,2020,Active
STU001567,Master,Engineering,South Korea,Female,2024,Deferred
STU001568,Foundation,Engineering,United Kingdom,Female,2024,Active
STU001569,PhD,Law,India,Male,2024,Active
STU001570,Diploma,Computer Science,Malaysia,Male,2019,Graduated
STU001571,PhD,Physics,Australia,Female,2024,Active
STU001572,PhD,Medicine,Malaysia,Male,2022,Graduated
STU001573,Diploma,Arts,South Korea,Male,2023,Graduated
STU001574,Bachelor,Economics,Philippines,Female,2023,Active
STU001575,Master,Arts,Singapore,Male,2022,Graduated
STU001576,PhD,Psychology,United States,Female,2021,Graduated
STU001577,PhD,Psychology,Australia,Male,2020,Graduated
STU001578,Master,Law,Vietnam,Male,2024,Graduated
STU001579,Foundation,Law,Philippines,Male,2019,Graduated
STU001580,Diploma,Biology,Canada,Male,2024,Graduated
STU001581,Foundation,Arts,Thailand,Female,2024,Graduated
STU001582,Bachelor,Arts,China,Male,2020,Active
STU001583,Bachelor,Business Administration,India,Male,2022,Deferred
STU001584,Bachelor,Business Administration,Thailand,Female,2022,Graduated
STU001585,Foundation,Chemistry,Australia,Female,2021,Deferred
STU001586,Foundation,Chemistry,Australia,Male,2022,Graduated
STU001587,Foundation,Psychology,Malaysia,Male,2020,Active
STU001588,PhD,Engineering,Singapore,Male,2019,Active
STU001589,Foundation,Mathematics,Singapore,Male,2019,Active
STU001590,Master,Engineering,Philippines,Female,2021,Deferred
STU001591,Foundation,Psychology,United States,Female,2024,Active
STU001592,Bachelor,Chemistry,Vietnam,Female,2021,Deferred
STU001593,Foundation,Biology,Singapore,Female,2024,Active
STU001594,Master,Medicine,South Korea,Female,2022,Graduated
STU001595,Master,Chemistry,Australia,Female,2023,Deferred
STU001596,Master,Physics,Philippines,Female,2022,Graduated
STU001597,Bachelor,Physics,South Korea,Male,2022,Deferred
STU001598,PhD,Law,India,Male,2019,Active
STU001599,Foundation,Arts,South Korea,Male,2022,Deferred
STU001600,Diploma,Mathematics,India,Female,2022,Graduated
STU001601,Diploma,Mathematics,Thailand,Female,2024,Graduated
STU001602,PhD,Biology,Indonesia,Male,2022,Active
STU001603,Diploma,Engineering,China,Female,2024,Active
STU001604,PhD,Medicine,United Kingdom,Male,2020,Graduated
STU001605,PhD,Computer Science,South Korea,Male,2019,Graduated
STU001606,Bachelor,Economics,Vietnam,Female,2020,Graduated
STU001607,Foundation,Medicine,Japan,Male,2022,Active
STU001608,Bachelor,Economics,United States,Male,2021,Active
STU001609,Master,Economics,Malaysia,Female,2021,Deferred
STU001610,Foundation,Chemistry,India,Female,2020,Graduated
STU001611,Foundation,Psychology,Vietnam,Male,2019,Deferred
STU001612,Bachelor,Physics,Indonesia,Male,2021,Active
STU001613,Foundation,Psychology,United Kingdom,Female,2023,Graduated
STU001614,Master,Physics,Thailand,Female,2023,Deferred
STU001615,Master,Engineering,United Kingdom,Male,2020,Deferred
STU001616,Foundation,Arts,Malaysia,Male,2022,Active
STU001617,PhD,Chemistry,Japan,Female,2021,Graduated
STU001618,Diploma,Arts,Canada,Male,2023,Deferred
STU001619,PhD,Medicine,United Kingdom,Male,2022,Graduated
STU001620,Bachelor,Business Administration,Canada,Female,2021,Deferred
STU001621,Master,Chemistry,China,Female,2020,Active
STU001622,PhD,Psychology,Philippines,Male,2024,Deferred
STU001623,Diploma,Arts,Vietnam,Female,2023,Graduated
STU001624,Master,Computer Science,Philippines,Male,2022,Deferred
STU001625,Diploma,Arts,Thailand,Female,2020,Deferred
STU001626,Diploma,Arts,Malaysia,Male,2024,Deferred
STU001627,Diploma,Chemistry,China,Male,2023,Active
STU001628,PhD,Economics,United Kingdom,Male,2020,Deferred
STU001629,Bachelor,Medicine,Philippines,Male,2021,Graduated
STU001630,Foundation,Biology,Canada,Female,2020,Active
STU001631,Master,Chemistry,Canada,Male,2021,Active
STU001632,Master,Chemistry,Canada,Male,2020,Graduated
STU001633,Foundation,Computer Science,China,Male,2023,Active
STU001634,Master,Medicine,Singapore,Male,2023,Graduated
STU001635,Diploma,Medicine,South Korea,Female,2020,Graduated
STU001636,Foundation,Biology,South Korea,Female,2023,Active
STU001637,Bachelor,Engineering,Malaysia,Female,2019,Graduated
STU001638,Bachelor,Physics,Australia,Female,2024,Active
STU001639,Foundation,Chemistry,Canada,Male,2023,Deferred
STU001640,Bachelor,Chemistry,Singapore,Female,2022,Deferred
STU001641,PhD,Chemistry,Canada,Female,2022,Deferred
STU001642,Diploma,Psychology,Singapore,Female,2020,Deferred
STU001643,Foundation,Engineering,South Korea,Male,2024,Deferred
STU001644,Master,Chemistry,Vietnam,Female,2024,Graduated
STU001645,Diploma,Psychology,United Kingdom,Male,2024,Active
STU001646,Foundation,Mathematics,China,Female,2023,Graduated
STU001647,Master,Business Administration,United Kingdom,Male,2021,Deferred
STU001648,Diploma,Computer Science,United States,Female,2021,Active
STU001649,Bachelor,Engineering,China,Male,2019,Graduated
STU001650,Master,Law,China,Female,2023,Active
STU001651,Master,Chemistry,India,Male,2019,Deferred
STU001652,PhD,Mathematics,China,Male,2019,Active
STU001653,PhD,Arts,Malaysia,Male,2024,Graduated
STU001654,Foundation,Computer Science,United States,Male,2023,Active
STU001655,Bachelor,Physics,United Kingdom,Female,2021,Active
STU001656,Foundation,Arts,Japan,Female,2024,Active
STU001657,Foundation,Biology,Vietnam,Male,2022,Deferred
STU001658,PhD,Biology,South Korea,Male,2023,Active
STU001659,PhD,Law,Singapore,Male,2019,Deferred
STU001660,Diploma,Business Administration,Indonesia,Male,2022,Active
STU001661,Diploma,Biology,Singapore,Female,2021,Graduated
STU001662,Bachelor,Chemistry,United States,Female,2019,Active
STU001663,Foundation,Chemistry,China,Female,2022,Active
STU001664,Foundation,Medicine,Singapore,Male,2022,Graduated
STU001665,Foundation,Biology,Japan,Male,2023,Graduated
STU001666,Diploma,Psychology,United Kingdom,Female,2024,Active
STU001667,Foundation,Biology,Singapore,Male,2022,Deferred
STU001668,Foundation,Physics,China,Male,2020,Deferred
STU001669,Foundation,Psychology,Singapore,Male,2020,Graduated
STU001670,Foundation,Economics,Japan,Female,2021,Deferred
STU001671,Bachelor,Chemistry,India,Female,2022,Graduated
STU001672,Master,Psychology,India,Male,2022,Graduated
STU001673,Master,Mathematics,Vietnam,Female,2024,Graduated
STU001674,Diploma,Biology,Australia,Male,2022,Graduated
STU001675,Diploma,Economics,United Kingdom,Female,2021,Deferred
STU001676,Bachelor,Physics,Thailand,Male,2021,Active
STU001677,Foundation,Biology,South Korea,Male,2022,Deferred
STU001678,Diploma,Computer Science,South Korea,Female,2022,Active
STU001679,PhD,Chemistry,Japan,Female,2021,Active
STU001680,Bachelor,Computer Science,Japan,Male,2024,Graduated
STU001681,Bachelor,Engineering,Indonesia,Male,2024,Graduated
STU001682,Master,Arts,Malaysia,Female,2024,Deferred
STU001683,Bachelor,Computer Science,Philippines,Female,2019,Active
STU001684,Master,Biology,Canada,Male,2023,Active
STU001685,Foundation,Physics,Malaysia,Male,2019,Deferred
STU001686,Bachelor,Medicine,Vietnam,Female,2019,Active
STU001687,Diploma,Engineering,Thailand,Male,2019,Graduated
STU001688,Diploma,Business Administration,China,Male,2022,Active
STU001689,PhD,Chemistry,United States,Male,2020,Active
STU001690,Foundation,Medicine,Singapore,Male,2021,Deferred
STU001691,Master,Engineering,Malaysia,Female,2023,Graduated
STU001692,Master,Business Administration,Thailand,Female,2019,Graduated
STU001693,Foundation,Mathematics,United States,Female,2019,Active
STU001694,Master,Economics,China,Female,2020,Active
STU001695,Master,Medicine,India,Male,2021,Active
STU001696,Diploma,Mathematics,United Kingdom,Male,2020,Graduated
STU001697,PhD,Mathematics,Philippines,Male,2024,Deferred
STU001698,Master,Chemistry,Vietnam,Male,2021,Active
STU001699,Master,Business Administration,Malaysia,Male,2022,Deferred
STU001700,Bachelor,Mathematics,Japan,Male,2020,Active
STU001701,PhD,Psychology,South Korea,Male,2021,Deferred
STU001702,Diploma,Mathematics,Indonesia,Female,2023,Active
STU001703,Master,Mathematics,United States,Female,2021,Deferred
STU001704,Bachelor,Biology,Philippines,Female,2019,Active
STU001705,Bachelor,Business Administration,China,Female,2024,Deferred
STU001706,Bachelor,Mathematics,India,Male,2024,Graduated
STU001707,Bachelor,Medicine,Singapore,Female,2021,Deferred
STU001708,Bachelor,Biology,Canada,Male,2023,Active
STU001709,PhD,Mathematics,Philippines,Male,2021,Deferred
STU001710,Foundation,Medicine,Vietnam,Female,2024,Deferred
STU001711,Diploma,Medicine,Indonesia,Female,2020,Deferred
STU001712,Master,Arts,Malaysia,Female,2019,Deferred
STU001713,Foundation,Physics,China,Female,2024,Graduated
STU001714,Master,Biology,Indonesia,Male,2019,Active
STU001715,Diploma,Chemistry,South Korea,Male,2020,Active
STU001716,Diploma,Physics,Thailand,Female,2021,Deferred
STU001717,PhD,Psychology,China,Male,2022,Active
STU001718,Master,Computer Science,China,Female,2021,Deferred
STU001719,Foundation,Arts,Australia,Male,2019,Deferred
STU001720,Bachelor,Mathematics,Thailand,Male,2020,Graduated
STU001721,Master,Mathematics,Australia,Male,2019,Active
STU001722,Bachelor,Physics,Thailand,Female,2021,Active
STU001723,Diploma,Chemistry,Vietnam,Male,2020,Deferred
STU001724,Bachelor,Physics,Canada,Female,2024,Active
STU001725,Master,Chemistry,China,Female,2021,Deferred
STU001726,Bachelor,Computer Science,Singapore,Female,2019,Graduated
STU001727,Diploma,Arts,Malaysia,Female,2021,Active
STU001728,Foundation,Business Administration,Philippines,Female,2019,Deferred
STU001729,Foundation,Psychology,Australia,Male,2023,Active
STU001730,Foundation,Engineering,United Kingdom,Male,2023,Deferred
STU001731,PhD,Biology,Canada,Male,2019,Deferred
STU001732,Diploma,Biology,United States,Male,2021,Graduated
STU001733,Foundation,Medicine,South Korea,Female,2019,Active
STU001734,Foundation,Economics,Indonesia,Female,2022,Deferred
STU001735,PhD,Business Administration,Australia,Male,2024,Deferred
STU001736,Bachelor,Biology,United Kingdom,Female,2020,Graduated
STU001737,PhD,Mathematics,South Korea,Female,2022,Deferred
STU001738,Master,Engineering,South Korea,Female,2024,Graduated
STU001739,Foundation,Physics,Canada,Male,2019,Graduated
STU001740,Bachelor,Biology,Indonesia,Female,2023,Graduated
STU001741,Bachelor,Biology,United Kingdom,Male,2022,Deferred
STU001742,Bachelor,Economics,Thailand,Male,2020,Deferred
STU001743,Foundation,Economics,Canada,Female,2023,Active
STU001744,PhD,Biology,China,Female,2024,Graduated
STU001745,PhD,Biology,Malaysia,Female,2022,Active
STU001746,Diploma,Chemistry,Singapore,Female,2023,Active
STU001747,PhD,Chemistry,South Korea,Female,2021,Graduated
STU001748,PhD,Physics,United States,Female,2024,Deferred
STU001749,PhD,Engineering,Vietnam,Female,2019,Deferred
STU001750,Master,Arts,Philippines,Female,2024,Active
STU001751,PhD,Computer Science,Philippines,Male,2023,Active
STU001752,Diploma,Psychology,United States,Male,2019,Graduated
STU001753,Diploma,Psychology,Philippines,Female,2024,Graduated
STU001754,Foundation,Physics,Thailand,Male,2021,Graduated
STU001755,Diploma,Medicine,Canada,Female,2023,Graduated
STU001756,Diploma,Economics,United States,Male,2019,Graduated
STU001757,PhD,Mathematics,Thailand,Male,2024,Graduated
STU001758,Foundation,Computer Science,United Kingdom,Male,2021,Active
STU001759,PhD,Computer Science,Malaysia,Female,2020,Active
STU001760,Bachelor,Business Administration,United Kingdom,Male,2019,Graduated
STU001761,Diploma,Psychology,Japan,Female,2020,Deferred
STU001762,Foundation,Mathematics,Indonesia,Female,2022,Graduated
STU001763,Diploma,Biology,Australia,Male,2019,Active
STU001764,Foundation,Computer Science,United States,Male,2024,Deferred
STU001765,Foundation,Biology,Singapore,Female,2020,Active
STU001766,PhD,Mathematics,China,Female,2019,Graduated
STU001767,Bachelor,Computer Science,Australia,Male,2022,Active
STU001768,Diploma,Psychology,Australia,Male,2023,Graduated
STU001769,Bachelor,Medicine,Australia,Male,2020,Deferred
STU001770,Diploma,Business Administration,United Kingdom,Male,2022,Active
STU001771,Diploma,Law,Indonesia,Female,2023,Active
STU001772,Master,Arts,Indonesia,Male,2020,Deferred
STU001773,Master,Chemistry,United States,Female,2019,Deferred
STU001774,Bachelor,Arts,Indonesia,Female,2020,Graduated
STU001775,Bachelor,Psychology,Thailand,Female,2020,Deferred
STU001776,Bachelor,Medicine,India,Male,2020,Graduated
STU001777,Master,Business Administration,Vietnam,Male,2023,Graduated
STU001778,Diploma,Law,Philippines,Female,2023,Active
STU001779,PhD,Chemistry,Australia,Male,2021,Active
STU001780,Master,Economics,Philippines,Female,2020,Graduated
STU001781,Bachelor,Chemistry,Japan,Male,2024,Graduated
STU001782,Master,Medicine,Philippines,Female,2022,Deferred
STU001783,Bachelor,Business Administration,Japan,Male,2019,Deferred
STU001784,Bachelor,Physics,Singapore,Female,2023,Graduated
STU001785,Foundation,Business Administration,Indonesia,Female,2019,Deferred
STU001786,Master,Law,Malaysia,Female,2020,Deferred
STU001787,Foundation,Computer Science,United Kingdom,Female,2022,Active
STU001788,Bachelor,Mathematics,Australia,Female,2022,Deferred
STU001789,Bachelor,Business Administration,Philippines,Female,2019,Graduated
STU001790,PhD,Psychology,Indonesia,Female,2021,Deferred
STU001791,Master,Medicine,Indonesia,Female,2024,Graduated
STU001792,Master,Psychology,Indonesia,Female,2021,Deferred
STU001793,PhD,Mathematics,Indonesia,Female,2021,Active
STU001794,Diploma,Business Administration,Indonesia,Male,2022,Active
STU001795,PhD,Law,Indonesia,Male,2019,Deferred
STU001796,Bachelor,Business Administration,Malaysia,Male,2019,Deferred
STU001797,Bachelor,Arts,United States,Male,2020,Deferred
STU001798,Foundation,Physics,India,Male,2019,Graduated
STU001799,Diploma,Law,Vietnam,Female,2023,Active
STU001800,Bachelor,Chemistry,United States,Male,2019,Active
STU001801,Foundation,Business Administration,Indonesia,Male,2022,Deferred
STU001802,Bachelor,Physics,South Korea,Female,2020,Deferred
STU001803,Diploma,Physics,United Kingdom,Male,2022,Deferred
STU001804,Master,Physics,Canada,Male,2021,Deferred
STU001805,Diploma,Law,Philippines,Male,2023,Graduated
STU001806,PhD,Psychology,Thailand,Male,2023,Graduated
STU001807,Bachelor,Arts,Thailand,Male,2022,Graduated
STU001808,Diploma,Mathematics,Vietnam,Male,2023,Deferred
STU001809,Diploma,Engineering,United Kingdom,Female,2020,Deferred
STU001810,Diploma,Biology,Indonesia,Female,2019,Graduated
STU001811,Foundation,Computer Science,Canada,Male,2019,Active
STU001812,Foundation,Engineering,Australia,Male,2023,Active
STU001813,Bachelor,Business Administration,Australia,Female,2019,Graduated
STU001814,Foundation,Engineering,Philippines,Male,2021,Deferred
STU001815,Diploma,Mathematics,Singapore,Female,2020,Graduated
STU001816,Master,Medicine,Malaysia,Female,2024,Deferred
STU001817,Diploma,Physics,United Kingdom,Male,2023,Deferred
STU001818,Bachelor,Engineering,Japan,Female,2022,Active
STU001819,PhD,Engineering,Indonesia,Female,2024,Graduated
STU001820,Bachelor,Arts,Malaysia,Female,2024,Deferred
STU001821,PhD,Business Administration,Canada,Female,2023,Deferred
STU001822,Bachelor,Arts,Malaysia,Male,2019,Deferred
STU001823,PhD,Economics,Malaysia,Female,2023,Graduated
STU001824,Foundation,Computer Science,Thailand,Male,2023,Active
STU001825,Master,Physics,Japan,Male,2020,Deferred
STU001826,Foundation,Chemistry,Malaysia,Female,2023,Deferred
STU001827,Master,Business Administration,Vietnam,Male,2024,Active
STU001828,PhD,Engineering,Malaysia,Male,2020,Deferred
STU001829,Foundation,Arts,China,Male,2023,Active
STU001830,Bachelor,Law,India,Male,2019,Active
STU001831,Diploma,Arts,Philippines,Female,2023,Active
STU001832,Foundation,Chemistry,United Kingdom,Female,2023,Active
STU001833,Master,Physics,South Korea,Female,2020,Active
STU001834,Bachelor,Economics,United Kingdom,Female,2023,Deferred
STU001835,Diploma,Medicine,South Korea,Female,2022,Active
STU001836,PhD,Psychology,Malaysia,Male,2022,Active
STU001837,Foundation,Engineering,Vietnam,Female,2022,Active
STU001838,Foundation,Medicine,Australia,Male,2019,Deferred
STU001839,Foundation,Physics,Australia,Female,2019,Graduated
STU001840,Bachelor,Business Administration,Thailand,Female,2019,Active
STU001841,Bachelor,Engineering,South Korea,Male,2024,Graduated
STU001842,Bachelor,Medicine,Thailand,Male,2019,Deferred
STU001843,PhD,Chemistry,Australia,Male,2022,Graduated
STU001844,Diploma,Psychology,Canada,Male,2021,Graduated
STU001845,Diploma,Biology,Vietnam,Female,2021,Graduated
STU001846,Foundation,Business Administration,Malaysia,Female,2024,Active
STU001847,Master,Chemistry,Australia,Female,2022,Active
STU001848,Bachelor,Medicine,China,Female,2022,Active
STU001849,PhD,Computer Science,Vietnam,Male,2019,Deferred
STU001850,Foundation,Medicine,Australia,Male,2020,Deferred
STU001851,Diploma,Computer Science,Singapore,Female,2023,Deferred
STU001852,Master,Psychology,Canada,Female,2023,Active
STU001853,Bachelor,Engineering,China,Female,2024,Graduated
STU001854,PhD,Law,Australia,Female,2020,Active
STU001855,Bachelor,Chemistry,Thailand,Male,2019,Active
STU001856,Foundation,Economics,South Korea,Female,2022,Active
STU001857,Bachelor,Economics,Thailand,Male,2023,Active
STU001858,Master,Computer Science,Vietnam,Female,2019,Active
STU001859,PhD,Psychology,Malaysia,Female,2022,Deferred
STU001860,Master,Chemistry,Canada,Male,2021,Graduated
STU001861,Master,Arts,China,Male,2023,Deferred
STU001862,PhD,Physics,Vietnam,Female,2019,Active
STU001863,Foundation,Engineering,United States,Male,2023,Graduated
STU001864,PhD,Engineering,Vietnam,Male,2021,Deferred
STU001865,Diploma,Physics,Singapore,Male,2019,Graduated
STU001866,Foundation,Biology,United States,Female,2020,Deferred
STU001867,Diploma,Psychology,Thailand,Female,2020,Active
STU001868,Diploma,Psychology,Japan,Male,2020,Graduated
STU001869,PhD,Arts,Canada,Female,2020,Graduated
STU001870,Bachelor,Psychology,Singapore,Male,2023,Graduated
STU001871,PhD,Medicine,United States,Male,2019,Active
STU001872,Bachelor,Mathematics,South Korea,Male,2023,Deferred
STU001873,Foundation,Mathematics,Philippines,Male,2019,Deferred
STU001874,Master,Physics,Vietnam,Female,2019,Deferred
STU001875,Foundation,Computer Science,Canada,Male,2021,Graduated
STU001876,Bachelor,Economics,United Kingdom,Male,2023,Active
STU001877,Bachelor,Arts,Australia,Female,2023,Deferred
STU001878,Foundation,Law,United States,Male,2019,Active
STU001879,Bachelor,Psychology,Philippines,Female,2019,Deferred
STU001880,PhD,Computer Science,Thailand,Female,2021,Graduated
STU001881,Master,Psychology,Malaysia,Male,2021,Active
STU001882,PhD,Biology,Malaysia,Female,2019,Deferred
STU001883,Foundation,Medicine,Singapore,Female,2022,Active
STU001884,Diploma,Psychology,Malaysia,Female,2022,Graduated
STU001885,Bachelor,Arts,India,Female,2022,Graduated
STU001886,Master,Business Administration,Australia,Female,2022,Deferred
STU001887,Master,Mathematics,Malaysia,Female,2022,Active
STU001888,Foundation,Medicine,Malaysia,Male,2019,Deferred
STU001889,Diploma,Law,South Korea,Male,2021,Graduated
STU001890,Bachelor,Law,China,Male,2021,Active
STU001891,Foundation,Law,Philippines,Female,2024,Graduated
STU001892,Master,Economics,Canada,Female,2020,Graduated
STU001893,PhD,Law,Thailand,Male,2024,Deferred
STU001894,Foundation,Arts,Japan,Male,2019,Active
STU001895,Master,Engineering,Singapore,Male,2021,Graduated
STU001896,PhD,Medicine,United States,Male,2024,Active
STU001897,Master,Law,Singapore,Male,2022,Active
STU001898,Master,Medicine,Indonesia,Female,2020,Graduated
STU001899,Foundation,Psychology,United Kingdom,Female,2024,Graduated
STU001900,Master,Business Administration,Philippines,Male,2019,Graduated
